region,sigma_km,embedding_type,R2_ALPHAEARTH,R2_SH,R2_Slepian,ΔR2_SH,ΔR2_Slepian,RMSE_ALPHAEARTH,RMSE_SH,RMSE_Slepian,L_sh,L_slepian,K,cap_radius_deg
southflorida,0,alphaearth,0.5554338693618774,0.5534459352493286,0.5798137784004211,-0.001987934112548828,0.0243799090385437,0.9075018167495728,0.9095285534858704,0.882267415523529,10,40,96,3.1070000000015896
southflorida,1,alphaearth,0.5201531648635864,0.5360519289970398,0.6330840587615967,0.01589876413345337,0.11293089389801025,0.679044783115387,0.6677006483078003,0.5937865972518921,10,40,96,3.1070000000015896
southflorida,2,alphaearth,0.4552239179611206,0.490047812461853,0.7153765559196472,0.03482389450073242,0.2601526379585266,0.5935219526290894,0.5742387771606445,0.42900577187538147,10,40,96,3.1070000000015896
southflorida,3,alphaearth,0.4354378581047058,0.48896849155426025,0.800227165222168,0.05353063344955444,0.36478930711746216,0.541900634765625,0.5155699849128723,0.3223532438278198,10,40,96,3.1070000000015896
southflorida,4,alphaearth,0.41645264625549316,0.4929543137550354,0.8541176915168762,0.07650166749954224,0.43766504526138306,0.5110349059104919,0.47636085748672485,0.2555134892463684,10,40,96,3.1070000000015896
southflorida,5,alphaearth,0.4072553515434265,0.46566951274871826,0.9139677286148071,0.05841416120529175,0.5067123770713806,0.48340776562690735,0.45897048711776733,0.18416646122932434,10,40,96,3.1070000000015896
southflorida,10,alphaearth,0.44359290599823,0.49433058500289917,0.9780076146125793,0.05073767900466919,0.5344147086143494,0.3582991659641266,0.3415724039077759,0.07123375684022903,10,40,96,3.1070000000015896
southflorida,20,alphaearth,0.4370031952857971,0.5533881783485413,0.9918773770332336,0.11638498306274414,0.5548741817474365,0.23322662711143494,0.20772573351860046,0.028013840317726135,10,40,96,3.1070000000015896
southflorida,40,alphaearth,0.6189991235733032,0.7301238775253296,0.996065080165863,0.11112475395202637,0.3770659565925598,0.12322347611188889,0.10370810329914093,0.01252269558608532,10,40,96,3.1070000000015896
