region,sigma_km,embedding_type,R2_ALPHAEARTH,R2_SH,R2_Slepian,ΔR2_SH,ΔR2_Slepian,Advantage_Slepian_minus_SH,RMSE_ALPHAEARTH,RMSE_SH,RMSE_Slepian,R2bins_ALPHAEARTH,R2bins_SH,R2bins_Slepian,MoranI_ALPHAEARTH,MoranI_SH,MoranI_Slepian,R2_low_ALPHAEARTH,R2_mid_ALPHAEARTH,R2_high_ALPHAEARTH,R2_low_SH,R2_mid_SH,R2_high_SH,R2_low_Slepian,R2_mid_Slepian,R2_high_Slepian,L_sh,L_slepian,cap_radius_deg,K_kept
maharashtra,0,alphaearth,0.3997688293457031,0.4174773097038269,0.4182526469230652,0.01770848035812378,0.01848381757736206,0.0007753372192382812,0.9645858407020569,0.9502503871917725,0.9496178030967712,0.32867644806364327,0.3528124251701019,0.35545347832194596,-0.023149105099340282,-0.03697272017598152,-0.038585693265000984,0.761638986764198,0.48882449805315453,0.34961917818801236,0.7379278920128489,0.529565691611304,0.3577625070177568,0.6878871715114334,0.5339114423492153,0.3596507176156132,64,96,4.1274999999999125,12
maharashtra,1,alphaearth,0.39253175258636475,0.4335612654685974,0.4432840347290039,0.041029512882232666,0.05075228214263916,0.009722769260406494,0.8331674933433533,0.8045387864112854,0.7976040840148926,0.29319714928901436,0.34479640833488745,0.3560673729747992,0.44144948820273083,0.42142284909884137,0.44743020335833233,0.7673531739938604,0.47972960336782966,0.3265716177215816,0.7218482511542301,0.5724714521740895,0.3543090947233887,0.813193160283616,0.5905220057188092,0.35740590070295775,64,96,4.1274999999999125,12
maharashtra,2,alphaearth,0.36852550506591797,0.45537734031677246,0.4714512825012207,0.08685183525085449,0.10292577743530273,0.016073942184448242,0.6305866837501526,0.5856184363365173,0.5769117474555969,0.18014817637432504,0.29893908264158575,0.31172380974631514,0.7083496153354645,0.6570185422897339,0.6464049816131592,0.7543786574845275,0.44814699904507593,0.23876292303528435,0.7284053620241162,0.6428308284950597,0.2846460436557725,0.8296664960554545,0.669763121002481,0.2788819303374691,64,96,4.1274999999999125,12
maharashtra,3,alphaearth,0.3546205163002014,0.5608097910881042,0.5720136165618896,0.20618927478790283,0.21739310026168823,0.0112038254737854,0.5166367292404175,0.4261907935142517,0.42071956396102905,0.03430549843264455,0.3213146282316676,0.3427363000062717,0.9224536617596945,0.7988237043221792,0.7778309285640717,0.7635311808293541,0.39501731595450407,0.1328866445840745,0.8366381592122873,0.738382486086467,0.26871465646769677,0.8125140231127198,0.7627435541228703,0.28032201884988495,64,96,4.1274999999999125,12
maharashtra,4,alphaearth,0.34761857986450195,0.6708669662475586,0.7180767059326172,0.32324838638305664,0.37045812606811523,0.047209739685058594,0.454601526260376,0.32289832830429077,0.29884472489356995,-0.13538130775547288,0.3879683724157333,0.47413091949448277,1.0521875222524009,0.6927847564220428,0.6532546182473501,0.7451107524680114,0.36532758578632274,0.0006857242378449646,0.9171847462630248,0.8076857745661616,0.27926139377291015,0.8785715001200324,0.8459511500717825,0.3659997308401761,64,96,4.1274999999999125,12
maharashtra,5,alphaearth,0.3419739007949829,0.7405608892440796,0.799909234046936,0.3985869884490967,0.4579353332519531,0.059348344802856445,0.4166259169578552,0.26160281896591187,0.22974084317684174,-0.31643527882927996,0.41758459684505506,0.5455012901194245,1.1378183762232463,0.7603573699792227,0.7160872618357341,0.7546051919997496,0.3380964174973047,-0.18589310342784326,0.9302000654063106,0.8238047411043987,0.3125425781647623,0.9241720151763047,0.8898032343799688,0.42728235119251423,64,96,4.1274999999999125,12
maharashtra,10,alphaearth,0.3544774055480957,0.9108725786209106,0.9552359580993652,0.5563951730728149,0.6007585525512695,0.04436337947845459,0.3241657316684723,0.12045283615589142,0.08536425977945328,-1.32244706682379,0.5932875363696237,0.7938611687739692,1.359967291355133,0.7244340678056082,0.7670478324095409,0.7343366823687214,0.2796504198118288,-1.9867336929526132,0.9496223451956884,0.9179130694517462,0.5193715695473858,0.9750741085621881,0.9643384452579692,0.7325540493749176,64,96,4.1274999999999125,12
maharashtra,20,alphaearth,0.4180053472518921,0.9718115329742432,0.9739291071891785,0.5538061857223511,0.5559237599372864,0.0021175742149353027,0.23980361223220825,0.052775438874959946,0.050754446536302567,-3.8013769903432917,0.7513372463623768,0.7403446389108668,1.2993438243865967,0.6312354505062103,0.8159750203291576,0.7288868062099367,0.2219469311319694,-11.071639392073697,0.9789457110365033,0.9628492649352184,0.7125425000873933,0.9834670003049422,0.9594577776018733,0.7457525288093687,64,96,4.1274999999999125,12
maharashtra,40,alphaearth,0.5318917632102966,0.9777085781097412,0.9779995083808899,0.4458168148994446,0.44610774517059326,0.00029093027114868164,0.15477028489112854,0.03377404808998108,0.03355296328663826,-16.070794939068755,0.23891607336030923,0.15630663115622434,1.0436468422412872,1.0009116629759471,0.9117104808489482,0.7556430172476268,-0.007960679703350237,-48.775388525040725,0.9844703005654886,0.9353491143449493,0.43727374334569913,0.984080572103321,0.9391064969254008,0.42893312662136107,64,96,4.1274999999999125,12
