region,sigma_km,embedding_type,R2_GALILEO,R2_SH,R2_Slepian,ΔR2_SH,ΔR2_Slepian,Advantage_Slepian_minus_SH,RMSE_GALILEO,RMSE_SH,RMSE_Slepian,R2bins_GALILEO,R2bins_SH,R2bins_Slepian,MoranI_GALILEO,MoranI_SH,MoranI_Slepian,R2_low_GALILEO,R2_mid_GALILEO,R2_high_GALILEO,R2_low_SH,R2_mid_SH,R2_high_SH,R2_low_Slepian,R2_mid_Slepian,R2_high_Slepian,L_sh,L_slepian,cap_radius_deg,K_kept
maharashtra,0,galileo,0.32181304693222046,0.3899393677711487,0.3827391266822815,0.06812632083892822,0.060926079750061035,-0.0072002410888671875,1.0253126621246338,0.9724518656730652,0.9781737327575684,0.24631411734341677,0.32089709864138266,0.3107379038831391,0.13136302307248116,0.009756736767788729,0.039677447328964874,0.5514741626579798,0.3491766953626445,0.2967670818733734,0.7935782666026993,0.49906507053235194,0.3319554503634409,0.8123935211565225,0.48729078847160057,0.3281600095351759,64,96,4.1274999999999125,12
maharashtra,1,galileo,0.3153941035270691,0.38201904296875,0.376525342464447,0.06662493944168091,0.06113123893737793,-0.0054937005043029785,0.8844857215881348,0.8403458595275879,0.8440728187561035,0.21277120976209818,0.28701453662581305,0.2810388166190244,0.605118989944458,0.47899398207664495,0.49973248938719433,0.5854417656463233,0.35172800277213145,0.27437688251800796,0.7557589189692586,0.5134312678927735,0.30342964297640984,0.6752148517320046,0.5154064322193087,0.3020329055609935,64,96,4.1274999999999125,12
maharashtra,2,galileo,0.2892329692840576,0.4153498411178589,0.44305574893951416,0.12611687183380127,0.15382277965545654,0.027705907821655273,0.6690068244934082,0.6067571640014648,0.5922059416770935,0.08821057581638153,0.24714121641192718,0.2830125099435518,0.8885852297147115,0.7689683536688487,0.736950695514679,0.5580634233081327,0.33902022380124275,0.20175220451125142,0.8023777753724052,0.6177366880537465,0.23602536093553694,0.8451788389731361,0.6713452363897694,0.2504042253472215,64,96,4.1274999999999125,12
maharashtra,3,galileo,0.23681199550628662,0.5323955416679382,0.5293421745300293,0.2955835461616516,0.2925301790237427,-0.0030533671379089355,0.5618152022361755,0.43976134061813354,0.4411947727203369,-0.13439029777470135,0.28006834707025946,0.2900513933361287,1.107045461734136,0.85683939854304,0.810659686724345,0.46255801515109884,0.259853212629501,0.10771547602786635,0.8912728636992888,0.7132957463927638,0.22710533055593607,0.8782535538730746,0.7405124413225754,0.19512199494604676,64,96,4.1274999999999125,12
maharashtra,4,galileo,0.22662758827209473,0.6312839984893799,0.6850135326385498,0.40465641021728516,0.4583859443664551,0.05372953414916992,0.49496492743492126,0.34176379442214966,0.3158828616142273,-0.35250065622849197,0.3181544258065823,0.41073321104823407,1.176451325416565,0.8304545879364014,0.8623220423857372,0.4540886841461623,0.24503464923624685,0.009541874144034845,0.8842393914966729,0.7830525529636146,0.23486395554113204,0.8926505927514785,0.826247709082577,0.3115152906530311,64,96,4.1274999999999125,12
maharashtra,5,galileo,0.2146010398864746,0.723239541053772,0.7826679348945618,0.5086385011672974,0.5680668950080872,0.059428393840789795,0.4551660716533661,0.2701946496963501,0.23943445086479187,-0.5859274040666693,0.38061592516231246,0.5141009384409708,1.2251548767089844,0.7204756438732147,0.7098255753517151,0.43306593876545985,0.23453229509191298,-0.11795329690302436,0.8898011411094199,0.830549975094705,0.30913013179642057,0.8959566536545751,0.8863541611142871,0.3920204951426587,64,96,4.1274999999999125,12
maharashtra,10,galileo,0.1905301809310913,0.92448890209198,0.9410783648490906,0.7339587211608887,0.7505481839179993,0.016589462757110596,0.36300423741340637,0.11087068915367126,0.09793742001056671,-2.1195826029454663,0.6664678444147369,0.7363435926004029,1.3468960920969646,0.8812190592288972,0.8512984116872152,0.3699916179360868,0.1984406861196385,-1.3818729987820113,0.9675539924430417,0.9300652249241553,0.5663175900718892,0.9657466871567056,0.9502687962450395,0.6891894190803276,64,96,4.1274999999999125,12
maharashtra,20,galileo,0.1835455298423767,0.9717661738395691,0.9720465540885925,0.7882206439971924,0.7885010242462158,0.0002803802490234375,0.28402870893478394,0.052817896008491516,0.05255499482154846,-6.202207754492491,0.6812854112728424,0.6637936233405979,1.2050886352856955,0.9372736215591432,0.9264978965123495,0.3380747534665852,0.14704350074361383,-7.4661171048481965,0.979072123332384,0.9645302795582172,0.7365246549018944,0.9801796195243488,0.9573718083845529,0.7634928839875459,64,96,4.1274999999999125,12
maharashtra,40,galileo,0.17057394981384277,0.975724458694458,0.9919403791427612,0.8051505088806152,0.8213664293289185,0.016215920448303223,0.20601709187030792,0.035245127975940704,0.02030821144580841,-29.02951167514675,0.30475521937785877,0.6180362130568776,1.0263818303744,1.0531081457932792,0.8292576173941295,0.29136694308925315,-0.026872942918160003,-29.97230994040646,0.9861448827229764,0.9057643958329816,0.4311921244707988,0.9957282023592542,0.9731900663994666,0.7030921078678118,64,96,4.1274999999999125,12
