region,sigma_km,embedding_type,R2_GALILEO,R2_SH,R2_Slepian,ΔR2_SH,ΔR2_Slepian,RMSE_GALILEO,RMSE_SH,RMSE_Slepian,L_sh,L_slepian,K,cap_radius_deg
mexicocity,0,galileo,0.5361341238021851,0.5868632793426514,0.5638632774353027,0.05072915554046631,0.027729153633117676,1.0435850620269775,0.984869122505188,1.01191246509552,40,40,2,3.939000000000616
mexicocity,1,galileo,0.5196143388748169,0.6024191379547119,0.5646042823791504,0.08280479907989502,0.044989943504333496,0.8862718343734741,0.8062777519226074,0.8437504768371582,40,40,2,3.939000000000616
mexicocity,2,galileo,0.49655747413635254,0.6519843339920044,0.5658813714981079,0.15542685985565186,0.06932389736175537,0.7416430711746216,0.6166225075721741,0.6886906027793884,40,40,2,3.939000000000616
mexicocity,3,galileo,0.4612200856208801,0.7333506345748901,0.5942538976669312,0.27213054895401,0.13303381204605103,0.6883102655410767,0.484226793050766,0.597318172454834,40,40,2,3.939000000000616
mexicocity,4,galileo,0.4827621579170227,0.7957514524459839,0.6250057816505432,0.3129892945289612,0.1422436237335205,0.6319873332977295,0.3971391022205353,0.5381155014038086,40,40,2,3.939000000000616
mexicocity,5,galileo,0.4914717674255371,0.813249409198761,0.6509640216827393,0.3217776417732239,0.15949225425720215,0.5986418724060059,0.3627776801586151,0.49595770239830017,40,40,2,3.939000000000616
mexicocity,10,galileo,0.4695209860801697,0.9556902050971985,0.6767846941947937,0.4861692190170288,0.20726370811462402,0.5313093662261963,0.153554767370224,0.4147241711616516,40,40,2,3.939000000000616
mexicocity,20,galileo,0.45490992069244385,0.9838925004005432,0.7861905097961426,0.5289825797080994,0.33128058910369873,0.45464614033699036,0.07815445959568024,0.2847428619861603,40,40,2,3.939000000000616
mexicocity,40,galileo,0.4846690893173218,0.9948219060897827,0.8775201439857483,0.5101528167724609,0.3928510546684265,0.3495990037918091,0.035043809562921524,0.17043524980545044,40,40,2,3.939000000000616
