region,sigma_km,embedding_type,R2_GALILEO,R2_SH,R2_Slepian,ΔR2_SH,ΔR2_Slepian,RMSE_GALILEO,RMSE_SH,RMSE_Slepian,L_sh,L_slepian,K,cap_radius_deg
dhaka,0,galileo,0.5165778398513794,0.6435493230819702,0.5671499967575073,0.12697148323059082,0.05057215690612793,0.8891893029212952,0.7635380625724792,0.8413945436477661,40,40,2,3.9325000000006147
dhaka,1,galileo,0.49119919538497925,0.6719672083854675,0.5966861248016357,0.18076801300048828,0.1054869294166565,0.801720380783081,0.6437358260154724,0.7137902975082397,40,40,2,3.9325000000006147
dhaka,2,galileo,0.4895557761192322,0.7436920404434204,0.5866659879684448,0.25413626432418823,0.09711021184921265,0.6887773275375366,0.48807403445243835,0.6198052763938904,40,40,2,3.9325000000006147
dhaka,3,galileo,0.4941636323928833,0.8065086603164673,0.6239152550697327,0.312345027923584,0.12975162267684937,0.6302723288536072,0.3898109197616577,0.543458104133606,40,40,2,3.9325000000006147
dhaka,4,galileo,0.47699272632598877,0.8503503799438477,0.6536090970039368,0.3733576536178589,0.176616370677948,0.6083968281745911,0.3254399597644806,0.4951266944408417,40,40,2,3.9325000000006147
dhaka,5,galileo,0.4792245626449585,0.8724396228790283,0.6603776216506958,0.3932150602340698,0.1811530590057373,0.5857760310173035,0.2899106740951538,0.4730472266674042,40,40,2,3.9325000000006147
dhaka,10,galileo,0.4726713299751282,0.9564387798309326,0.6649415493011475,0.48376744985580444,0.1922702193260193,0.5287307500839233,0.15196508169174194,0.42145785689353943,40,40,2,3.9325000000006147
dhaka,20,galileo,0.4582441449165344,0.9869991540908813,0.7234679460525513,0.5287550091743469,0.26522380113601685,0.46406060457229614,0.07188843190670013,0.33154740929603577,40,40,2,3.9325000000006147
dhaka,40,galileo,0.41819101572036743,0.9914138913154602,0.7536870241165161,0.5732228755950928,0.3354960083961487,0.36201241612434387,0.043977584689855576,0.23554661870002747,40,40,2,3.9325000000006147
