region,sigma_km,embedding_type,R2_ALPHAEARTH,R2_SH,R2_Slepian,ΔR2_SH,ΔR2_Slepian,RMSE_ALPHAEARTH,RMSE_SH,RMSE_Slepian,L_sh,L_slepian,K,cap_radius_deg
southflorida,0,alphaearth,0.5554338693618774,0.5726029872894287,0.5872153639793396,0.01716911792755127,0.03178149461746216,0.9075018167495728,0.8898054957389832,0.8744623064994812,40,96,7,3.1070000000015896
southflorida,1,alphaearth,0.5200029611587524,0.5921444892883301,0.6559785604476929,0.07214152812957764,0.13597559928894043,0.6791510581970215,0.6260373592376709,0.5749629139900208,40,96,7,3.1070000000015896
southflorida,2,alphaearth,0.4553067684173584,0.6733616590499878,0.7944919466972351,0.2180548906326294,0.3391851782798767,0.5934768319129944,0.4595802426338196,0.36453747749328613,40,96,7,3.1070000000015896
southflorida,3,alphaearth,0.43137127161026,0.7538985013961792,0.8630251884460449,0.3225272297859192,0.4316539168357849,0.5438488125801086,0.3577840030193329,0.26692187786102295,40,96,7,3.1070000000015896
southflorida,4,alphaearth,0.4240459203720093,0.7894898653030396,0.9174538254737854,0.3654439449310303,0.4934079051017761,0.5076991319656372,0.3069368302822113,0.1922033727169037,40,96,7,3.1070000000015896
southflorida,5,alphaearth,0.4089311361312866,0.8724657297134399,0.9495487213134766,0.4635345935821533,0.5406175851821899,0.4827239513397217,0.22422975301742554,0.1410314291715622,40,96,7,3.1070000000015896
southflorida,10,alphaearth,0.3780348300933838,0.9311280846595764,0.9941604137420654,0.5530932545661926,0.6161255836486816,0.37881961464881897,0.12605804204940796,0.036706291139125824,40,96,7,3.1070000000015896
southflorida,20,alphaearth,0.4234430193901062,0.959010660648346,0.9957194924354553,0.5355676412582397,0.5722764730453491,0.23601862788200378,0.06293041259050369,0.02033635415136814,40,96,7,3.1070000000015896
southflorida,40,alphaearth,0.5923808813095093,0.9102055430412292,0.9940221309661865,0.31782466173171997,0.40164124965667725,0.12745524942874908,0.059821221977472305,0.0154348723590374,40,96,7,3.1070000000015896
